Wahl_Abkürzung,gebiet-nr,Stadtteil,Partei,Prozent,Stimmen
EU24,97072,,AfD,6.090373280943026,31
EU24,97073,,AfD,5.720823798627003,25
EU24,97074,,AfD,3.314917127071823,18
EU24,97075,,AfD,5.79064587973274,26
EU24,97076,,AfD,4.051172707889126,19
EU24,97077,,AfD,6.2761506276150625,30
EU24,98080,,AfD,8.60215053763441,48
EU24,98081,,AfD,9.218436873747494,46
EU24,99090,,AfD,4.276985743380855,21
EU24,99091,,AfD,7.567567567567568,42
EU24,99092,,AfD,5.813953488372093,30
BTW25,10,DA-Mitte,AfD,6.263982102908278,28
BTW25,20,DA-Mitte,AfD,8.379888268156424,30
BTW25,30,DA-Mitte,AfD,8.024691358024691,26
BTW25,40,DA-Mitte,AfD,11.590296495956872,43
BTW25,50,DA-Mitte,AfD,12.776412776412776,52
BTW25,60,DA-Nord,AfD,14.75095785440613,77
BTW25,90,DA-Nord,AfD,6.478873239436619,46
BTW25,100,DA-Nord,AfD,7.234042553191489,51
BTW25,120,DA-Nord,AfD,24.137931034482758,84
BTW25,130,DA-Nord,AfD,5.270655270655271,37
BTW25,140,DA-Nord,AfD,6.466512702078522,28
BTW25,150,DA-Nord,AfD,7.4265975820379975,43
BTW25,180,DA-Nord,AfD,9.57910014513788,66
BTW25,190,DA-Nord,AfD,7.06713780918728,40
BTW25,200,DA-Nord,AfD,6.68103448275862,31
BTW25,210,DA-Nord,AfD,10.657193605683837,60
BTW25,220,DA-Nord,AfD,6.180665610142631,39
BTW25,230,DA-Nord,AfD,12.534435261707987,91
BTW25,240,DA-Nord,AfD,8.428571428571429,59
BTW25,250,DA-Nord,AfD,7.056798623063683,41
BTW25,260,DA-Ost,AfD,9.496124031007753,49
BTW25,270,DA-Ost,AfD,7.336956521739131,54
BTW25,280,DA-Ost,AfD,6.178861788617886,38
BTW25,290,DA-Ost,AfD,10.526315789473683,48
BTW25,310,DA-Ost,AfD,8.791208791208792,56
BTW25,320,DA-Ost,AfD,9.090909090909092,62
BTW25,330,DA-Ost,AfD,9.331476323119778,67
BTW25,340,DA-Ost,AfD,8.166409861325114,53
BTW25,350,DA-Ost,AfD,10.675039246467819,68
BTW25,370,DA-Nord,AfD,16.459197786998615,119
BTW25,380,DA-Nord,AfD,14.16490486257928,67
BTW25,390,DA-Nord,AfD,21.65242165242165,152
BTW25,411,Kranichstein,AfD,7.578558225508318,41
BTW25,412,Kranichstein,AfD,12.564102564102564,49
BTW25,413,Kranichstein,AfD,13.477088948787062,50
BTW25,421,Kranichstein,AfD,26.527050610820247,152
BTW25,422,Kranichstein,AfD,14.414414414414415,64
BTW25,431,Arheilgen,AfD,17.75244299674267,109
BTW25,432,Kranichstein,AfD,19.824561403508774,113
BTW25,440,Arheilgen,AfD,19.148936170212767,72
BTW25,450,Arheilgen,AfD,18.335901386748844,119
BTW25,460,Arheilgen,AfD,10.166919575113809,67
BTW25,481,Arheilgen,AfD,12.962962962962962,77
BTW25,482,Arheilgen,AfD,19.939577039274926,132
BTW25,483,Arheilgen,AfD,14.638447971781304,83
BTW25,490,Arheilgen,AfD,14.531548757170173,76
BTW25,500,Arheilgen,AfD,14.93624772313297,82
BTW25,510,Arheilgen,AfD,16.222760290556902,67
BTW25,521,Arheilgen,AfD,19.537815126050422,93
BTW25,522,Arheilgen,AfD,15.578947368421053,74
BTW25,530,Arheilgen,AfD,17.12538226299694,112
BTW25,540,DA-Mitte,AfD,8.991825613079019,33
BTW25,550,DA-Mitte,AfD,8.427876823338735,52
BTW25,560,DA-Mitte,AfD,11.169284467713787,64
BTW25,570,DA-Mitte,AfD,8.737864077669903,54
BTW25,580,DA-Mitte,AfD,6.94980694980695,36
BTW25,600,Bessungen,AfD,6.300114547537228,55
BTW25,610,Bessungen,AfD,5.368289637952559,43
BTW25,620,Bessungen,AfD,7.973421926910299,48
BTW25,630,Bessungen,AfD,5.1020408163265305,30
BTW25,640,Bessungen,AfD,8.28125,53
BTW25,650,Bessungen,AfD,10.2803738317757,88
BTW25,660,Bessungen,AfD,9.210526315789473,56
BTW25,680,Bessungen,AfD,7.173601147776183,50
BTW25,690,Bessungen,AfD,10.098176718092567,72
BTW25,710,DA-Mitte,AfD,12.780656303972366,74
BTW25,720,DA-West,AfD,14.08,88
BTW25,730,DA-West,AfD,9.565217391304348,66
BTW25,750,DA-West,AfD,16.150442477876105,73
BTW25,760,DA-West,AfD,11.843876177658142,88
BTW25,780,DA-West,AfD,15.403128760529484,128
BTW25,790,DA-West,AfD,10.730948678071538,69
BTW25,800,DA-West,AfD,10.879284649776453,73
BTW25,810,DA-West,AfD,7.526881720430108,35
BTW25,820,DA-West,AfD,15.435139573070607,94
BTW25,831,DA-West,AfD,15.107913669064748,63
BTW25,832,DA-West,AfD,17.706237424547282,88
BTW25,840,DA-West,AfD,13.502673796791445,101
BTW25,850,DA-West,AfD,19.597989949748744,117
BTW25,860,Wixhausen,AfD,17.330677290836654,87
BTW25,870,Wixhausen,AfD,20.052083333333336,77
BTW25,880,Wixhausen,AfD,18.89338731443995,140
BTW25,890,Wixhausen,AfD,18.237082066869302,120
BTW25,900,Eberstadt,AfD,6.103896103896104,47
BTW25,910,Eberstadt,AfD,13.043478260869565,54
BTW25,920,Eberstadt,AfD,20.786516853932586,111
BTW25,930,Eberstadt,AfD,16.926503340757236,76
BTW25,940,Eberstadt,AfD,14.642857142857144,82
BTW25,950,Eberstadt,AfD,10.427350427350428,61
BTW25,960,Eberstadt,AfD,9.693877551020408,76
BTW25,970,Eberstadt,AfD,13.88888888888889,75
BTW25,980,Eberstadt,AfD,10.557768924302788,53
BTW25,990,Eberstadt,AfD,24.16267942583732,101
BTW25,1000,Eberstadt,AfD,14.732965009208105,80
BTW25,1010,Eberstadt,AfD,7.224958949096879,44
BTW25,1020,Eberstadt,AfD,31.592039800995025,127
BTW25,1030,Eberstadt,AfD,34.756097560975604,171
BTW25,1040,Eberstadt,AfD,12.26890756302521,73
BTW25,1050,Eberstadt,AfD,9.740259740259742,45
BTW21,10,DA-Mitte,Linke,9.66542750929368,26
BTW21,20,DA-Mitte,Linke,13.703703703703704,37
BTW21,30,DA-Mitte,Linke,9.166666666666666,22
BTW21,40,DA-Mitte,Linke,10.408921933085502,28
BTW21,50,DA-Mitte,Linke,11.428571428571429,36
BTW21,60,DA-Nord,Linke,11.497326203208557,43
BTW21,90,DA-Nord,Linke,12.815126050420167,61
BTW21,100,DA-Nord,Linke,10.609037328094303,54
BTW21,120,DA-Nord,Linke,13.733905579399142,32
BTW21,130,DA-Nord,Linke,12.966601178781925,66
BTW21,140,DA-Nord,Linke,14.681440443213297,53
BTW21,150,DA-Nord,Linke,13.480392156862745,55
BTW21,180,DA-Nord,Linke,16.666666666666664,79
BTW21,190,DA-Nord,Linke,14.545454545454545,56
BTW21,200,DA-Nord,Linke,17.579250720461097,61
BTW21,210,DA-Nord,Linke,13.272311212814644,58
BTW21,220,DA-Nord,Linke,17.34475374732334,81
BTW21,230,DA-Nord,Linke,17.88617886178862,88
BTW21,240,DA-Nord,Linke,11.530398322851152,55
BTW21,250,DA-Nord,Linke,13.99548532731377,62
BTW21,260,DA-Ost,Linke,4.3604651162790695,15
BTW21,270,DA-Ost,Linke,5.894308943089431,29
BTW21,280,DA-Ost,Linke,5.483028720626632,21
BTW21,290,DA-Ost,Linke,8.843537414965986,26
BTW21,310,DA-Ost,Linke,9.534368070953436,43
BTW21,320,DA-Ost,Linke,10.638297872340425,50
BTW21,330,DA-Ost,Linke,13.646055437100213,64
BTW21,340,DA-Ost,Linke,7.729468599033816,32
BTW21,350,DA-Ost,Linke,9.919028340080972,49
BTW21,370,DA-Nord,Linke,7.44466800804829,37
BTW21,380,DA-Nord,Linke,5.501618122977346,17
BTW21,390,DA-Nord,Linke,7.218683651804671,34
BTW21,411,Kranichstein,Linke,12.844036697247708,42
BTW21,412,Kranichstein,Linke,8.778625954198473,23
BTW21,413,Kranichstein,Linke,10.441767068273093,26
BTW21,421,Kranichstein,Linke,10.317460317460316,39
BTW21,422,Kranichstein,Linke,8.620689655172415,25
BTW21,431,Arheilgen,Linke,9.178743961352657,38
BTW21,432,Kranichstein,Linke,8.25,33
BTW21,440,Arheilgen,Linke,5.303030303030303,14
BTW21,450,Arheilgen,Linke,7.872340425531915,37
BTW21,460,Arheilgen,Linke,6.4449064449064455,31
BTW21,481,Arheilgen,Linke,5.373831775700935,23
BTW21,482,Arheilgen,Linke,6.008583690987124,28
BTW21,483,Arheilgen,Linke,5.2356020942408374,20
BTW21,490,Arheilgen,Linke,5.830903790087463,20
BTW21,500,Arheilgen,Linke,5.056179775280898,18
BTW21,510,Arheilgen,Linke,9.14826498422713,29
BTW21,521,Arheilgen,Linke,8.0,26
BTW21,522,Arheilgen,Linke,3.9886039886039883,14
BTW21,530,Arheilgen,Linke,5.301204819277109,22
BTW21,540,DA-Mitte,Linke,16.38225255972696,48
BTW21,550,DA-Mitte,Linke,9.959349593495935,49
BTW21,560,DA-Mitte,Linke,10.444444444444445,47
BTW21,570,DA-Mitte,Linke,10.48951048951049,45
BTW21,580,DA-Mitte,Linke,9.743589743589745,38
BTW21,600,Bessungen,Linke,9.285714285714286,52
BTW21,610,Bessungen,Linke,4.734848484848484,25
BTW21,620,Bessungen,Linke,5.506607929515418,25
BTW21,630,Bessungen,Linke,8.62533692722372,32
BTW21,640,Bessungen,Linke,10.66350710900474,45
BTW21,650,Bessungen,Linke,14.028776978417264,39
BTW21,660,Bessungen,Linke,13.852813852813853,64
BTW21,680,Bessungen,Linke,10.816326530612246,53
BTW21,690,Bessungen,Linke,8.525345622119817,37
BTW21,710,DA-Mitte,Linke,13.084112149532709,56
BTW21,720,DA-West,Linke,11.217183770883054,47
BTW21,730,DA-West,Linke,9.591836734693878,47
BTW21,750,DA-West,Linke,11.635220125786164,37
BTW21,760,DA-West,Linke,4.941176470588235,21
BTW21,780,DA-West,Linke,10.982658959537572,57
BTW21,790,DA-West,Linke,8.924485125858125,39
BTW21,800,DA-West,Linke,9.3841642228739,32
BTW21,810,DA-West,Linke,6.145251396648044,22
BTW21,820,DA-West,Linke,4.914004914004914,20
BTW21,831,DA-West,Linke,7.07070707070707,21
BTW21,832,DA-West,Linke,9.428571428571429,33
BTW21,840,DA-West,Linke,3.992015968063872,20
BTW21,850,DA-West,Linke,6.683168316831684,27
BTW21,860,Wixhausen,Linke,7.076923076923077,23
BTW21,870,Wixhausen,Linke,1.1406844106463878,3
BTW21,880,Wixhausen,Linke,4.307116104868914,23
BTW21,890,Wixhausen,Linke,6.417112299465241,24
BTW21,900,Eberstadt,Linke,3.6297640653357535,20
BTW21,910,Eberstadt,Linke,7.8231292517006805,23
BTW21,920,Eberstadt,Linke,4.639175257731959,18
BTW21,930,Eberstadt,Linke,7.668711656441718,25
BTW21,940,Eberstadt,Linke,6.009615384615385,25
BTW21,950,Eberstadt,Linke,7.552083333333333,29
BTW21,960,Eberstadt,Linke,7.254901960784315,37
BTW21,970,Eberstadt,Linke,5.9171597633136095,20
BTW21,980,Eberstadt,Linke,9.171597633136095,31
BTW21,990,Eberstadt,Linke,10.423452768729643,32
BTW21,1000,Eberstadt,Linke,6.361323155216285,25
BTW21,1010,Eberstadt,Linke,4.664723032069971,16
BTW21,1020,Eberstadt,Linke,9.364548494983277,28
BTW21,1030,Eberstadt,Linke,5.396825396825397,17
BTW21,1040,Eberstadt,Linke,5.093833780160858,19
BTW21,1050,Eberstadt,Linke,6.461538461538462,21
BTW21,91010,,Linke,7.700770077007702,70
BTW21,91011,,Linke,9.469696969696969,75
BTW21,91012,,Linke,10.50228310502283,92
BTW21,91013,,Linke,8.868144690781797,76
BTW21,91014,,Linke,6.199770378874857,54
BTW21,91015,,Linke,7.744874715261959,68
BTW21,91016,,Linke,6.159420289855073,34
BTW21,92020,,Linke,11.425576519916142,109
BTW21,92021,,Linke,10.80773606370876,95
BTW21,92022,,Linke,10.218253968253968,103
BTW21,92023,,Linke,9.357384441939121,83
BTW21,92024,,Linke,12.218649517684888,114
BTW21,92025,,Linke,12.459016393442624,114
BTW21,92026,,Linke,11.40724946695096,107
BTW21,92027,,Linke,8.03484995159729,83
BTW21,92028,,Linke,8.373205741626794,70
BTW21,93030,,Linke,7.216494845360824,70
BTW21,93031,,Linke,2.950310559006211,19
BTW21,93032,,Linke,4.584221748400854,43
BTW21,93033,,Linke,6.7924528301886795,36
BTW21,93034,,Linke,8.175473579262214,82
BTW21,93035,,Linke,9.046052631578947,55
BTW21,93036,,Linke,4.984423676012461,32
BTW21,94040,,Linke,5.425219941348973,37
BTW21,94041,,Linke,4.377564979480164,32
BTW21,94042,,Linke,6.406080347448426,59
BTW21,94043,,Linke,7.618025751072961,71
BTW21,94044,,Linke,9.591642924976258,101
BTW21,94045,,Linke,8.1203007518797,54
BTW21,95050,,Linke,5.847953216374268,50
BTW21,95051,,Linke,6.896551724137931,52
BTW21,95052,,Linke,7.037037037037037,57
BTW21,95053,,Linke,6.794055201698514,64
BTW21,95054,,Linke,5.555555555555555,44
BTW21,95055,,Linke,3.751803751803752,26
BTW21,96060,,Linke,6.2015503875969,48
BTW21,96061,,Linke,6.016597510373444,29
BTW21,96062,,Linke,4.104477611940299,22
BTW21,96063,,Linke,2.666666666666667,22
BTW21,96064,,Linke,4.842931937172775,37
BTW21,96065,,Linke,4.406364749082008,36
BTW21,96066,,Linke,5.338541666666666,41
BTW21,97070,,Linke,3.4346103038309117,26
BTW21,97071,,Linke,4.648074369189907,35
BTW21,97072,,Linke,4.306864064602961,32
BTW21,97073,,Linke,5.633802816901409,44
BTW21,97074,,Linke,4.811443433029909,37
BTW21,97075,,Linke,5.019815059445178,38
BTW21,97076,,Linke,5.191256830601093,38
BTW21,97077,,Linke,4.010349288486417,31
BTW21,98080,,Linke,3.9414414414414414,35
BTW21,98081,,Linke,4.0048543689320395,33
BTW21,99090,,Linke,7.604562737642586,60
BTW21,99091,,Linke,5.708013172338091,52
BTW21,99092,,Linke,6.041131105398458,47
LTW23,10,DA-Mitte,Linke,11.11111111111111,31
LTW23,20,DA-Mitte,Linke,11.983471074380166,29
LTW23,30,DA-Mitte,Linke,6.938775510204081,17
LTW23,40,DA-Mitte,Linke,11.524163568773234,31
LTW23,50,DA-Mitte,Linke,7.857142857142857,22
LTW23,60,DA-Nord,Linke,10.263929618768328,35
LTW23,90,DA-Nord,Linke,12.151394422310757,61
LTW23,100,DA-Nord,Linke,6.25,34
LTW23,120,DA-Nord,Linke,5.14018691588785,11
LTW23,130,DA-Nord,Linke,10.350877192982457,59
LTW23,140,DA-Nord,Linke,10.850439882697946,37
LTW23,150,DA-Nord,Linke,12.087912087912088,55
LTW23,180,DA-Nord,Linke,12.368972746331238,59
LTW23,190,DA-Nord,Linke,12.5,53
LTW23,200,DA-Nord,Linke,12.244897959183673,42
LTW23,210,DA-Nord,Linke,10.849056603773585,46
LTW23,220,DA-Nord,Linke,10.953346855983773,54
LTW23,230,DA-Nord,Linke,13.580246913580247,66
LTW23,240,DA-Nord,Linke,9.070294784580499,40
LTW23,250,DA-Nord,Linke,12.672811059907835,55
LTW23,260,DA-Ost,Linke,3.8186157517899764,16
LTW23,270,DA-Ost,Linke,2.535657686212361,16
LTW23,280,DA-Ost,Linke,5.070993914807302,25
LTW23,290,DA-Ost,Linke,9.3841642228739,32
LTW23,310,DA-Ost,Linke,8.631578947368421,41
LTW23,320,DA-Ost,Linke,11.359404096834265,61
LTW23,330,DA-Ost,Linke,9.920634920634921,50
LTW23,340,DA-Ost,Linke,6.83111954459203,36
LTW23,350,DA-Ost,Linke,8.695652173913043,44
LTW23,370,DA-Nord,Linke,5.6722689075630255,27
LTW23,380,DA-Nord,Linke,3.0,9
LTW23,390,DA-Nord,Linke,5.773672055427252,25
LTW23,411,Kranichstein,Linke,10.816777041942604,49
LTW23,412,Kranichstein,Linke,7.03125,18
LTW23,413,Kranichstein,Linke,6.299212598425196,16
LTW23,421,Kranichstein,Linke,8.132530120481928,27
LTW23,422,Kranichstein,Linke,7.806691449814126,21
LTW23,431,Arheilgen,Linke,7.18232044198895,26
LTW23,432,Kranichstein,Linke,6.221198156682028,27
LTW23,440,Arheilgen,Linke,6.545454545454546,18
LTW23,450,Arheilgen,Linke,3.8461538461538463,18
LTW23,460,Arheilgen,Linke,5.394990366088632,28
LTW23,481,Arheilgen,Linke,3.7694013303769403,17
LTW23,482,Arheilgen,Linke,4.0733197556008145,20
LTW23,483,Arheilgen,Linke,2.771362586605081,12
LTW23,490,Arheilgen,Linke,3.153153153153153,14
LTW23,500,Arheilgen,Linke,3.9260969976905313,17
LTW23,510,Arheilgen,Linke,6.493506493506493,20
LTW23,521,Arheilgen,Linke,4.683195592286501,17
LTW23,522,Arheilgen,Linke,3.5502958579881656,12
LTW23,530,Arheilgen,Linke,4.935622317596566,23
LTW23,540,DA-Mitte,Linke,9.33852140077821,24
LTW23,550,DA-Mitte,Linke,8.4070796460177,38
LTW23,560,DA-Mitte,Linke,8.5995085995086,35
LTW23,570,DA-Mitte,Linke,9.030837004405285,41
LTW23,580,DA-Mitte,Linke,8.51581508515815,35
LTW23,600,Bessungen,Linke,6.93815987933635,46
LTW23,610,Bessungen,Linke,3.619909502262444,24
LTW23,620,Bessungen,Linke,4.790419161676647,24
LTW23,630,Bessungen,Linke,7.366071428571429,33
LTW23,640,Bessungen,Linke,10.216110019646365,52
LTW23,650,Bessungen,Linke,11.242603550295858,38
LTW23,660,Bessungen,Linke,10.080645161290322,50
LTW23,680,Bessungen,Linke,7.8817733990147785,48
LTW23,690,Bessungen,Linke,4.271844660194175,22
LTW23,710,DA-Mitte,Linke,10.944206008583691,51
LTW23,720,DA-West,Linke,4.918032786885246,18
LTW23,730,DA-West,Linke,8.545454545454545,47
LTW23,750,DA-West,Linke,7.419354838709677,23
LTW23,760,DA-West,Linke,4.86815415821501,24
LTW23,780,DA-West,Linke,9.156193895870736,51
LTW23,790,DA-West,Linke,5.777777777777778,26
LTW23,800,DA-West,Linke,6.779661016949152,28
LTW23,810,DA-West,Linke,5.7507987220447285,18
LTW23,820,DA-West,Linke,2.484472049689441,12
LTW23,831,DA-West,Linke,5.325443786982249,18
LTW23,832,DA-West,Linke,4.587155963302752,15
LTW23,840,DA-West,Linke,4.038772213247173,25
LTW23,850,DA-West,Linke,3.5794183445190155,16
LTW23,860,Wixhausen,Linke,2.406417112299465,9
LTW23,870,Wixhausen,Linke,3.050847457627119,9
LTW23,880,Wixhausen,Linke,2.4528301886792456,13
LTW23,890,Wixhausen,Linke,2.968036529680365,13
LTW23,900,Eberstadt,Linke,2.6272577996715927,16
LTW23,910,Eberstadt,Linke,4.62962962962963,15
LTW23,920,Eberstadt,Linke,3.309692671394799,14
LTW23,930,Eberstadt,Linke,4.117647058823529,14
LTW23,940,Eberstadt,Linke,4.090909090909091,18
LTW23,950,Eberstadt,Linke,4.690831556503198,22
LTW23,960,Eberstadt,Linke,4.8903878583473865,29
LTW23,970,Eberstadt,Linke,4.195804195804196,18
LTW23,980,Eberstadt,Linke,6.218905472636816,25
LTW23,990,Eberstadt,Linke,6.130268199233716,16
LTW23,1000,Eberstadt,Linke,4.37956204379562,18
LTW23,1010,Eberstadt,Linke,2.3157894736842106,11
LTW23,1020,Eberstadt,Linke,3.8135593220338984,9
LTW23,1030,Eberstadt,Linke,4.702194357366771,15
LTW23,1040,Eberstadt,Linke,3.1315240083507305,15
LTW23,1050,Eberstadt,Linke,4.507042253521127,16
LTW23,91010,,Linke,6.16822429906542,33
LTW23,91011,,Linke,6.0606060606060606,26
LTW23,91012,,Linke,8.281573498964804,40
LTW23,91013,,Linke,5.228758169934641,24
LTW23,91014,,Linke,5.263157894736842,27
LTW23,91015,,Linke,5.156537753222836,28
LTW23,91016,,Linke,4.823151125401929,15
LTW23,92020,,Linke,9.262435677530018,54
LTW23,92021,,Linke,8.88468809073724,47
LTW23,92022,,Linke,8.025682182985554,50
LTW23,92023,,Linke,6.237424547283702,31
LTW23,92024,,Linke,8.892921960072595,49
LTW23,92025,,Linke,9.596928982725528,50
LTW23,92026,,Linke,8.31918505942275,49
LTW23,92027,,Linke,8.421052631578947,56
LTW23,92028,,Linke,7.936507936507936,40
LTW23,93030,,Linke,5.555555555555555,34
LTW23,93031,,Linke,2.2058823529411766,9
LTW23,93032,,Linke,6.176961602671119,37
LTW23,93033,,Linke,6.451612903225806,22
LTW23,93034,,Linke,5.683836589698046,32
LTW23,93035,,Linke,7.635467980295567,31
LTW23,93036,,Linke,3.6175710594315245,14
LTW23,94040,,Linke,4.0169133192389,19
LTW23,94041,,Linke,4.054054054054054,18
LTW23,94042,,Linke,4.448105436573312,27
LTW23,94043,,Linke,6.304728546409807,36
LTW23,94044,,Linke,6.015037593984962,40
LTW23,94045,,Linke,7.090464547677261,29
LTW23,95050,,Linke,5.758157389635317,30
LTW23,95051,,Linke,5.963302752293578,26
LTW23,95052,,Linke,4.020979020979021,23
LTW23,95053,,Linke,4.160246533127889,27
LTW23,95054,,Linke,4.098360655737705,20
LTW23,95055,,Linke,2.1634615384615383,9
LTW23,96060,,Linke,3.0364372469635628,15
LTW23,96061,,Linke,2.2082018927444795,7
LTW23,96062,,Linke,2.0408163265306123,7
LTW23,96063,,Linke,3.7254901960784315,19
LTW23,96064,,Linke,2.272727272727273,11
LTW23,96065,,Linke,3.8539553752535496,19
LTW23,96066,,Linke,3.75,18
LTW23,97070,,Linke,2.834008097165992,14
LTW23,97071,,Linke,2.5806451612903225,12
LTW23,97072,,Linke,3.1746031746031744,16
LTW23,97073,,Linke,2.6607538802660753,12
LTW23,97074,,Linke,3.1372549019607843,16
LTW23,97075,,Linke,4.044943820224719,18
LTW23,97076,,Linke,2.9213483146067416,13
LTW23,97077,,Linke,1.4989293361884368,7
LTW23,98080,,Linke,3.1413612565445024,18
LTW23,98081,,Linke,3.065134099616858,16
LTW23,99090,,Linke,9.333333333333334,42
LTW23,99091,,Linke,3.180212014134275,18
LTW23,99092,,Linke,3.780718336483932,20
EU24,10,DA-Mitte,Linke,6.853582554517133,22
EU24,20,DA-Mitte,Linke,7.251908396946565,19
EU24,30,DA-Mitte,Linke,5.617977528089887,15
EU24,40,DA-Mitte,Linke,7.534246575342466,22
EU24,50,DA-Mitte,Linke,6.050955414012739,19
EU24,60,DA-Nord,Linke,6.329113924050633,25
EU24,90,DA-Nord,Linke,10.18867924528302,54
EU24,100,DA-Nord,Linke,6.418918918918918,38
EU24,120,DA-Nord,Linke,3.669724770642202,8
EU24,130,DA-Nord,Linke,7.6794657762938225,46
EU24,140,DA-Nord,Linke,8.533333333333333,32
EU24,150,DA-Nord,Linke,9.772727272727273,43
EU24,180,DA-Nord,Linke,7.303370786516854,39
EU24,190,DA-Nord,Linke,9.333333333333334,42
EU24,200,DA-Nord,Linke,6.914893617021277,26
EU24,210,DA-Nord,Linke,10.683760683760683,50
EU24,220,DA-Nord,Linke,7.632093933463796,39
EU24,230,DA-Nord,Linke,8.42911877394636,44
EU24,240,DA-Nord,Linke,5.975395430579964,34
EU24,250,DA-Nord,Linke,8.99581589958159,43
EU24,260,DA-Ost,Linke,3.2751091703056767,15
EU24,270,DA-Ost,Linke,2.719033232628399,18
EU24,280,DA-Ost,Linke,4.47227191413238,25
EU24,290,DA-Ost,Linke,5.555555555555555,21
EU24,310,DA-Ost,Linke,4.132231404958678,20
EU24,320,DA-Ost,Linke,5.912162162162162,35
EU24,330,DA-Ost,Linke,6.50994575045208,36
EU24,340,DA-Ost,Linke,3.583617747440273,21
EU24,350,DA-Ost,Linke,3.984819734345351,21
EU24,370,DA-Nord,Linke,4.715127701375246,24
EU24,380,DA-Nord,Linke,3.812316715542522,13
EU24,390,DA-Nord,Linke,3.8461538461538463,17
EU24,411,Kranichstein,Linke,9.341825902335456,44
EU24,412,Kranichstein,Linke,4.026845637583892,12
EU24,413,Kranichstein,Linke,4.09556313993174,12
EU24,421,Kranichstein,Linke,5.9620596205962055,22
EU24,422,Kranichstein,Linke,4.705882352941177,16
EU24,431,Arheilgen,Linke,6.265060240963856,26
EU24,432,Kranichstein,Linke,3.761061946902655,17
EU24,440,Arheilgen,Linke,3.508771929824561,10
EU24,450,Arheilgen,Linke,3.6964980544747084,19
EU24,460,Arheilgen,Linke,4.823747680890538,26
EU24,481,Arheilgen,Linke,3.7422037422037424,18
EU24,482,Arheilgen,Linke,4.2682926829268295,21
EU24,483,Arheilgen,Linke,2.631578947368421,12
EU24,490,Arheilgen,Linke,3.51288056206089,15
EU24,500,Arheilgen,Linke,3.5794183445190155,16
EU24,510,Arheilgen,Linke,4.220779220779221,13
EU24,521,Arheilgen,Linke,3.8461538461538463,14
EU24,522,Arheilgen,Linke,1.7699115044247788,6
EU24,530,Arheilgen,Linke,3.483606557377049,17
EU24,540,DA-Mitte,Linke,3.3444816053511706,10
EU24,550,DA-Mitte,Linke,6.573705179282868,33
EU24,560,DA-Mitte,Linke,6.278026905829597,28
EU24,570,DA-Mitte,Linke,8.547008547008547,40
EU24,580,DA-Mitte,Linke,4.805491990846682,21
EU24,600,Bessungen,Linke,4.184100418410042,30
EU24,610,Bessungen,Linke,2.664796633941094,19
EU24,620,Bessungen,Linke,4.474708171206226,23
EU24,630,Bessungen,Linke,4.958677685950414,24
EU24,640,Bessungen,Linke,6.796116504854369,35
EU24,650,Bessungen,Linke,6.237006237006238,30
EU24,660,Bessungen,Linke,7.35009671179884,38
EU24,680,Bessungen,Linke,5.383360522022838,33
EU24,690,Bessungen,Linke,3.5523978685612785,20
EU24,710,DA-Mitte,Linke,7.157894736842104,34
EU24,720,DA-West,Linke,2.797202797202797,12
EU24,730,DA-West,Linke,6.4453125,33
EU24,750,DA-West,Linke,4.2492917847025495,15
EU24,760,DA-West,Linke,4.305283757338552,22
EU24,780,DA-West,Linke,4.215851602023609,25
EU24,790,DA-West,Linke,3.006012024048096,15
EU24,800,DA-West,Linke,5.439330543933055,26
EU24,810,DA-West,Linke,7.733333333333333,29
EU24,820,DA-West,Linke,3.1315240083507305,15
EU24,831,DA-West,Linke,4.100946372239748,13
EU24,832,DA-West,Linke,4.244031830238726,16
EU24,840,DA-West,Linke,1.5463917525773196,9
EU24,850,DA-West,Linke,2.455357142857143,11
EU24,860,Wixhausen,Linke,2.1108179419525066,8
EU24,870,Wixhausen,Linke,3.8327526132404177,11
EU24,880,Wixhausen,Linke,3.5984848484848486,19
EU24,890,Wixhausen,Linke,2.3605150214592276,11
EU24,900,Eberstadt,Linke,1.4947683109118086,10
EU24,910,Eberstadt,Linke,4.15335463258786,13
EU24,920,Eberstadt,Linke,2.142857142857143,9
EU24,930,Eberstadt,Linke,2.8328611898017,10
EU24,940,Eberstadt,Linke,2.9748283752860414,13
EU24,950,Eberstadt,Linke,2.7450980392156863,14
EU24,960,Eberstadt,Linke,4.049844236760125,26
EU24,970,Eberstadt,Linke,2.3696682464454977,10
EU24,980,Eberstadt,Linke,3.99002493765586,16
EU24,990,Eberstadt,Linke,7.719298245614035,22
EU24,1000,Eberstadt,Linke,2.1479713603818613,9
EU24,1010,Eberstadt,Linke,2.0,10
EU24,1020,Eberstadt,Linke,1.6722408026755853,5
EU24,1030,Eberstadt,Linke,2.898550724637681,10
EU24,1040,Eberstadt,Linke,3.909465020576132,19
EU24,1050,Eberstadt,Linke,3.2697547683923704,12
EU24,91010,,Linke,5.3627760252365935,34
EU24,91011,,Linke,5.222437137330754,27
EU24,91012,,Linke,5.123674911660777,29
EU24,91013,,Linke,3.4904013961605584,20
EU24,91014,,Linke,4.504504504504505,25
EU24,91015,,Linke,3.3840947546531304,20
EU24,91016,,Linke,5.074626865671641,17
EU24,92020,,Linke,5.873493975903615,39
EU24,92021,,Linke,5.593220338983051,33
EU24,92022,,Linke,4.633781763826607,31
