wahl,gebiet-nr,gebiet-name,Insgesamt,CDU,Grüne,SPD,AfD,FDP,Linke,Anteil_SPD,Anteil_CDU,Anteil_Grüne,Anteil_FDP,Anteil_AfD,Anteil_Linke,CDU_Anteil,CDU_Prozent,Grüne_Anteil,Grüne_Prozent,SPD_Anteil,SPD_Prozent,AfD_Anteil,AfD_Prozent,FDP_Anteil,FDP_Prozent,Linke_Anteil,Linke_Prozent,Wahl_Abkürzung,Stadtteil
Europawahl,780,00780 - Wilhelm-Leuschner-Schule,593,77,107,71,85,25,25,,,,,,,0.12984822934232715,12.984822934232715,0.18043844856661045,18.043844856661046,0.11973018549747048,11.973018549747048,0.1433389544688027,14.333895446880272,0.04215851602023609,4.215851602023609,0.04215851602023609,4.215851602023609,EU24,DA-West
Europawahl,790,00790 - Wilhelm-Leuschner-Schule,499,89,111,63,40,30,15,,,,,,,0.17835671342685372,17.835671342685373,0.22244488977955912,22.24448897795591,0.12625250501002003,12.625250501002002,0.08016032064128256,8.016032064128256,0.06012024048096192,6.012024048096192,0.03006012024048096,3.006012024048096,EU24,DA-West
Europawahl,800,00800 - Verwaltungsseminar,478,41,105,52,47,22,26,,,,,,,0.08577405857740586,8.577405857740587,0.2196652719665272,21.96652719665272,0.1087866108786611,10.87866108786611,0.09832635983263599,9.832635983263598,0.04602510460251046,4.602510460251046,0.05439330543933055,5.439330543933055,EU24,DA-West
Europawahl,810,00810 - Verwaltungsseminar,375,60,69,32,21,32,29,,,,,,,0.16,16.0,0.184,18.4,0.08533333333333333,8.533333333333333,0.056,5.6000000000000005,0.08533333333333333,8.533333333333333,0.07733333333333334,7.733333333333333,EU24,DA-West
Europawahl,820,00820 - Friedrich-Ebert-Schule,479,108,86,101,47,29,15,,,,,,,0.2254697286012526,22.546972860125262,0.17954070981210857,17.954070981210858,0.21085594989561587,21.08559498956159,0.09812108559498957,9.812108559498958,0.060542797494780795,6.05427974947808,0.031315240083507306,3.1315240083507305,EU24,DA-West
Europawahl,831,00831 - Friedrich-Ebert-Schule,317,67,48,50,52,13,13,,,,,,,0.2113564668769716,21.13564668769716,0.15141955835962145,15.141955835962145,0.15772870662460567,15.772870662460567,0.1640378548895899,16.40378548895899,0.04100946372239748,4.100946372239748,0.04100946372239748,4.100946372239748,EU24,DA-West
Europawahl,832,00832 - Friedrich-Ebert-Schule,377,70,49,50,55,17,16,,,,,,,0.1856763925729443,18.56763925729443,0.129973474801061,12.9973474801061,0.13262599469496023,13.262599469496022,0.14588859416445624,14.588859416445624,0.04509283819628647,4.509283819628647,0.042440318302387266,4.244031830238726,EU24,DA-West
Europawahl,840,00840 - Friedrich-Ebert-Schule,582,133,95,110,69,19,9,,,,,,,0.22852233676975944,22.852233676975946,0.16323024054982818,16.323024054982817,0.18900343642611683,18.900343642611684,0.11855670103092783,11.855670103092782,0.03264604810996564,3.264604810996564,0.015463917525773196,1.5463917525773196,EU24,DA-West
Europawahl,850,00850 - Friedrich-Ebert-Schule,448,110,44,97,63,25,11,,,,,,,0.24553571428571427,24.553571428571427,0.09821428571428571,9.821428571428571,0.21651785714285715,21.651785714285715,0.140625,14.0625,0.05580357142857143,5.580357142857143,0.024553571428571428,2.455357142857143,EU24,DA-West
Europawahl,860,00860 - Ehem. Außenst. Georg-August-Zinn-Schule,379,105,32,70,58,23,8,,,,,,,0.2770448548812665,27.70448548812665,0.08443271767810026,8.443271767810026,0.18469656992084432,18.46965699208443,0.15303430079155672,15.303430079155673,0.06068601583113457,6.068601583113456,0.021108179419525065,2.1108179419525066,EU24,Wixhausen
Europawahl,870,00870 - Ehem. Außenst. Georg-August-Zinn-Schule,287,60,34,48,52,17,11,,,,,,,0.20905923344947736,20.905923344947734,0.11846689895470383,11.846689895470384,0.1672473867595819,16.72473867595819,0.18118466898954705,18.118466898954704,0.059233449477351915,5.923344947735192,0.03832752613240418,3.8327526132404177,EU24,Wixhausen
Europawahl,880,"00880 - Zinn-Schule, Brechtstr.",528,114,54,100,85,29,19,,,,,,,0.2159090909090909,21.59090909090909,0.10227272727272728,10.227272727272728,0.1893939393939394,18.939393939393938,0.16098484848484848,16.098484848484848,0.054924242424242424,5.492424242424242,0.03598484848484849,3.5984848484848486,EU24,Wixhausen
Europawahl,890,"00890 - Zinn-Schule, Brechtstr.",466,133,47,76,64,25,11,,,,,,,0.2854077253218884,28.54077253218884,0.10085836909871244,10.085836909871244,0.1630901287553648,16.30901287553648,0.13733905579399142,13.733905579399142,0.0536480686695279,5.36480686695279,0.023605150214592276,2.3605150214592276,EU24,Wixhausen
Europawahl,900,00900 - Frankensteinschule,669,144,174,104,38,54,10,,,,,,,0.21524663677130046,21.524663677130047,0.2600896860986547,26.00896860986547,0.1554559043348281,15.54559043348281,0.05680119581464873,5.680119581464873,0.08071748878923767,8.071748878923767,0.014947683109118086,1.4947683109118086,EU24,Eberstadt
Europawahl,910,00910 - Andersenschule,313,64,54,59,42,11,13,,,,,,,0.20447284345047922,20.447284345047922,0.17252396166134185,17.252396166134183,0.18849840255591055,18.849840255591054,0.134185303514377,13.418530351437699,0.03514376996805112,3.5143769968051117,0.04153354632587859,4.15335463258786,EU24,Eberstadt
Europawahl,920,00920 - Andersenschule,420,73,64,79,78,20,9,,,,,,,0.1738095238095238,17.38095238095238,0.1523809523809524,15.238095238095239,0.1880952380952381,18.80952380952381,0.18571428571428572,18.571428571428573,0.047619047619047616,4.761904761904762,0.02142857142857143,2.142857142857143,EU24,Eberstadt
Europawahl,930,00930 - Andersenschule,353,85,54,60,50,22,10,,,,,,,0.24079320113314448,24.07932011331445,0.1529745042492918,15.29745042492918,0.16997167138810199,16.997167138810198,0.141643059490085,14.164305949008499,0.06232294617563739,6.232294617563739,0.028328611898016998,2.8328611898017,EU24,Eberstadt
Europawahl,940,00940 - Gutenbergschule,437,86,79,65,53,15,13,,,,,,,0.19679633867276888,19.679633867276888,0.18077803203661327,18.07780320366133,0.14874141876430205,14.874141876430205,0.12128146453089245,12.128146453089245,0.034324942791762014,3.4324942791762014,0.029748283752860413,2.9748283752860414,EU24,Eberstadt
Europawahl,950,00950 - Gutenbergschule,510,84,113,86,43,34,14,,,,,,,0.16470588235294117,16.470588235294116,0.22156862745098038,22.15686274509804,0.16862745098039217,16.862745098039216,0.08431372549019608,8.431372549019608,0.06666666666666667,6.666666666666667,0.027450980392156862,2.7450980392156863,EU24,Eberstadt
Europawahl,960,00960 - Geibelsche Schmiede,642,142,158,85,45,58,26,,,,,,,0.22118380062305296,22.118380062305295,0.24610591900311526,24.610591900311526,0.13239875389408098,13.239875389408098,0.07009345794392523,7.009345794392523,0.09034267912772585,9.034267912772584,0.040498442367601244,4.049844236760125,EU24,Eberstadt
Europawahl,970,00970 - Geibelsche Schmiede,422,94,94,58,45,36,10,,,,,,,0.22274881516587677,22.274881516587676,0.22274881516587677,22.274881516587676,0.13744075829383887,13.744075829383887,0.1066350710900474,10.66350710900474,0.08530805687203792,8.530805687203792,0.023696682464454975,2.3696682464454977,EU24,Eberstadt
Europawahl,980,00980 - Ludwig-Schwamb-Schule,401,59,107,66,28,25,16,,,,,,,0.14713216957605985,14.713216957605985,0.26683291770573564,26.683291770573565,0.16458852867830423,16.458852867830423,0.06982543640897755,6.982543640897755,0.06234413965087282,6.234413965087282,0.0399002493765586,3.99002493765586,EU24,Eberstadt
Europawahl,990,00990 - Ludwig-Schwamb-Schule,285,51,38,42,54,17,22,,,,,,,0.17894736842105263,17.894736842105264,0.13333333333333333,13.333333333333334,0.14736842105263157,14.736842105263156,0.18947368421052632,18.947368421052634,0.05964912280701754,5.964912280701754,0.07719298245614035,7.719298245614035,EU24,Eberstadt
Europawahl,1000,01000 - Ludwig-Schwamb-Schule,419,71,93,69,69,22,9,,,,,,,0.16945107398568018,16.94510739856802,0.22195704057279236,22.195704057279237,0.16467780429594273,16.467780429594274,0.16467780429594273,16.467780429594274,0.05250596658711217,5.250596658711217,0.021479713603818614,2.1479713603818613,EU24,Eberstadt
Europawahl,1010,01010 - Ludwig-Schwamb-Schule,500,141,110,72,31,47,10,,,,,,,0.282,28.199999999999996,0.22,22.0,0.144,14.399999999999999,0.062,6.2,0.094,9.4,0.02,2.0,EU24,Eberstadt
Europawahl,1020,01020 - Wilhelm-Hauff-Schule,299,42,31,35,91,8,5,,,,,,,0.14046822742474915,14.046822742474916,0.10367892976588629,10.367892976588628,0.11705685618729098,11.705685618729097,0.30434782608695654,30.434782608695656,0.026755852842809364,2.6755852842809364,0.016722408026755852,1.6722408026755853,EU24,Eberstadt
Europawahl,1030,01030 - Wilhelm-Hauff-Schule,345,52,27,54,95,8,10,,,,,,,0.15072463768115943,15.072463768115943,0.0782608695652174,7.82608695652174,0.1565217391304348,15.65217391304348,0.2753623188405797,27.536231884057973,0.02318840579710145,2.318840579710145,0.028985507246376812,2.898550724637681,EU24,Eberstadt
Europawahl,1040,01040 - Frankensteinschule,486,115,115,50,31,59,19,,,,,,,0.2366255144032922,23.662551440329217,0.2366255144032922,23.662551440329217,0.102880658436214,10.2880658436214,0.06378600823045268,6.378600823045268,0.12139917695473251,12.139917695473251,0.03909465020576132,3.909465020576132,EU24,Eberstadt
Europawahl,1050,01050 - Frankensteinschule,367,75,92,50,28,31,12,,,,,,,0.20435967302452315,20.435967302452315,0.2506811989100817,25.068119891008173,0.1362397820163488,13.623978201634879,0.07629427792915532,7.629427792915531,0.08446866485013624,8.446866485013624,0.0326975476839237,3.2697547683923704,EU24,Eberstadt
Europawahl,91010,91010,634,88,174,73,21,38,34,,,,,,,0.138801261829653,13.880126182965299,0.2744479495268139,27.444794952681388,0.11514195583596215,11.514195583596216,0.033123028391167195,3.3123028391167195,0.05993690851735016,5.993690851735016,0.05362776025236593,5.3627760252365935,EU24,
Europawahl,91011,91011,517,62,158,58,28,28,27,,,,,,,0.11992263056092843,11.992263056092844,0.3056092843326886,30.56092843326886,0.11218568665377177,11.218568665377177,0.05415860735009671,5.415860735009671,0.05415860735009671,5.415860735009671,0.05222437137330754,5.222437137330754,EU24,
Europawahl,91012,91012,566,67,148,75,26,45,29,,,,,,,0.11837455830388692,11.837455830388691,0.26148409893992935,26.148409893992934,0.13250883392226148,13.250883392226148,0.045936395759717315,4.593639575971731,0.07950530035335689,7.950530035335689,0.05123674911660778,5.123674911660777,EU24,
Europawahl,91013,91013,573,74,150,77,18,42,20,,,,,,,0.12914485165794065,12.914485165794066,0.2617801047120419,26.17801047120419,0.1343804537521815,13.438045375218149,0.031413612565445025,3.1413612565445024,0.07329842931937172,7.329842931937172,0.034904013961605584,3.4904013961605584,EU24,
Europawahl,91014,91014,555,77,143,68,19,37,25,,,,,,,0.13873873873873874,13.873873873873874,0.25765765765765763,25.765765765765764,0.12252252252252252,12.252252252252251,0.03423423423423423,3.423423423423423,0.06666666666666667,6.666666666666667,0.04504504504504504,4.504504504504505,EU24,
Europawahl,91015,91015,591,93,152,69,32,43,20,,,,,,,0.15736040609137056,15.736040609137056,0.2571912013536379,25.719120135363788,0.116751269035533,11.6751269035533,0.05414551607445008,5.414551607445008,0.0727580372250423,7.2758037225042305,0.0338409475465313,3.3840947546531304,EU24,
Europawahl,91016,91016,335,59,94,52,7,26,17,,,,,,,0.1761194029850746,17.611940298507463,0.28059701492537314,28.059701492537314,0.15522388059701492,15.522388059701491,0.020895522388059702,2.0895522388059704,0.07761194029850746,7.761194029850746,0.050746268656716415,5.074626865671641,EU24,
Europawahl,92020,92020,664,76,181,79,24,39,39,,,,,,,0.1144578313253012,11.44578313253012,0.27259036144578314,27.259036144578314,0.11897590361445783,11.897590361445783,0.03614457831325301,3.614457831325301,0.058734939759036146,5.873493975903615,0.058734939759036146,5.873493975903615,EU24,
Europawahl,92021,92021,590,64,186,78,23,31,33,,,,,,,0.10847457627118644,10.847457627118644,0.3152542372881356,31.52542372881356,0.13220338983050847,13.220338983050848,0.03898305084745763,3.898305084745763,0.05254237288135593,5.2542372881355925,0.05593220338983051,5.593220338983051,EU24,
Europawahl,92022,92022,669,93,215,89,34,34,31,,,,,,,0.13901345291479822,13.901345291479823,0.3213751868460389,32.13751868460389,0.13303437967115098,13.303437967115098,0.05082212257100149,5.082212257100149,0.05082212257100149,5.082212257100149,0.04633781763826607,4.633781763826607,EU24,
Europawahl,92023,92023,550,69,163,63,34,27,30,,,,,,,0.12545454545454546,12.545454545454545,0.2963636363636364,29.63636363636364,0.11454545454545455,11.454545454545455,0.06181818181818182,6.181818181818182,0.04909090909090909,4.909090909090909,0.05454545454545454,5.454545454545454,EU24,
Europawahl,92024,92024,616,53,223,61,19,22,44,,,,,,,0.08603896103896104,8.603896103896105,0.362012987012987,36.201298701298704,0.09902597402597403,9.902597402597403,0.030844155844155844,3.0844155844155843,0.03571428571428571,3.571428571428571,0.07142857142857142,7.142857142857142,EU24,
Europawahl,92025,92025,579,44,180,68,16,15,52,,,,,,,0.07599309153713299,7.599309153713299,0.31088082901554404,31.088082901554404,0.11744386873920552,11.744386873920552,0.027633851468048358,2.763385146804836,0.025906735751295335,2.5906735751295336,0.08981001727115717,8.981001727115718,EU24,
Europawahl,92026,92026,629,81,175,100,42,30,36,,,,,,,0.1287758346581876,12.87758346581876,0.27821939586645467,27.821939586645467,0.1589825119236884,15.89825119236884,0.06677265500794913,6.677265500794912,0.04769475357710652,4.769475357710652,0.057233704292527825,5.723370429252783,EU24,
Europawahl,92027,92027,733,57,236,75,35,59,39,,,,,,,0.07776261937244201,7.776261937244201,0.3219645293315143,32.196452933151434,0.10231923601637108,10.231923601637108,0.047748976807639835,4.774897680763983,0.08049113233287858,8.049113233287859,0.05320600272851296,5.320600272851296,EU24,
Europawahl,92028,92028,558,80,189,46,29,36,31,,,,,,,0.14336917562724014,14.336917562724013,0.3387096774193548,33.87096774193548,0.08243727598566308,8.24372759856631,0.05197132616487455,5.197132616487455,0.06451612903225806,6.451612903225806,0.05555555555555555,5.555555555555555,EU24,
Europawahl,93030,93030,632,115,196,71,22,39,20,,,,,,,0.1819620253164557,18.196202531645568,0.310126582278481,31.0126582278481,0.11234177215189874,11.234177215189874,0.03481012658227848,3.481012658227848,0.061708860759493674,6.170886075949367,0.03164556962025317,3.1645569620253164,EU24,
Europawahl,93031,93031,422,135,92,63,22,42,3,,,,,,,0.31990521327014215,31.990521327014214,0.21800947867298578,21.80094786729858,0.14928909952606634,14.928909952606634,0.052132701421800945,5.213270142180095,0.0995260663507109,9.95260663507109,0.0071090047393364926,0.7109004739336493,EU24,
Europawahl,93032,93032,626,170,175,65,15,45,17,,,,,,,0.2715654952076677,27.15654952076677,0.2795527156549521,27.95527156549521,0.10383386581469649,10.383386581469649,0.023961661341853034,2.3961661341853033,0.07188498402555911,7.188498402555911,0.027156549520766772,2.7156549520766773,EU24,
Europawahl,93033,93033,354,67,92,59,19,20,18,,,,,,,0.18926553672316385,18.926553672316384,0.2598870056497175,25.98870056497175,0.16666666666666666,16.666666666666664,0.05367231638418079,5.367231638418079,0.05649717514124294,5.649717514124294,0.05084745762711865,5.084745762711865,EU24,
Europawahl,93034,93034,658,123,155,94,28,39,32,,,,,,,0.18693009118541035,18.693009118541035,0.23556231003039513,23.556231003039514,0.14285714285714285,14.285714285714285,0.0425531914893617,4.25531914893617,0.05927051671732523,5.927051671732523,0.0486322188449848,4.86322188449848,EU24,
Europawahl,93035,93035,409,68,111,54,14,20,24,,,,,,,0.16625916870415647,16.625916870415647,0.2713936430317848,27.139364303178482,0.13202933985330073,13.202933985330073,0.034229828850855744,3.4229828850855744,0.0488997555012225,4.88997555012225,0.05867970660146699,5.8679706601467,EU24,
Europawahl,93036,93036,398,77,77,64,20,45,8,,,,,,,0.1934673366834171,19.34673366834171,0.1934673366834171,19.34673366834171,0.16080402010050251,16.08040201005025,0.05025125628140704,5.025125628140704,0.11306532663316583,11.306532663316583,0.020100502512562814,2.0100502512562812,EU24,
Europawahl,94040,94040,556,106,154,65,11,60,18,,,,,,,0.1906474820143885,19.06474820143885,0.27697841726618705,27.697841726618705,0.11690647482014388,11.690647482014388,0.019784172661870502,1.9784172661870503,0.1079136690647482,10.79136690647482,0.03237410071942446,3.237410071942446,EU24,
Europawahl,94041,94041,448,129,132,55,6,35,15,,,,,,,0.28794642857142855,28.794642857142854,0.29464285714285715,29.464285714285715,0.12276785714285714,12.276785714285714,0.013392857142857142,1.3392857142857142,0.078125,7.8125,0.033482142857142856,3.3482142857142856,EU24,
Europawahl,94042,94042,661,116,165,89,22,59,29,,,,,,,0.17549167927382753,17.549167927382754,0.24962178517397882,24.96217851739788,0.1346444780635401,13.464447806354011,0.03328290468986384,3.3282904689863844,0.08925869894099848,8.925869894099849,0.04387291981845688,4.387291981845689,EU24,
Europawahl,94043,94043,641,88,203,96,19,38,29,,,,,,,0.1372854914196568,13.72854914196568,0.3166926677067083,31.669266770670827,0.1497659906396256,14.97659906396256,0.029641185647425898,2.9641185647425896,0.059282371294851796,5.928237129485179,0.0452418096723869,4.5241809672386895,EU24,
Europawahl,94044,94044,707,76,217,83,27,37,34,,,,,,,0.1074964639321075,10.74964639321075,0.3069306930693069,30.693069306930692,0.1173974540311174,11.73974540311174,0.03818953323903819,3.818953323903819,0.05233380480905234,5.233380480905233,0.04809052333804809,4.809052333804809,EU24,
Europawahl,94045,94045,418,60,139,60,7,38,13,,,,,,,0.14354066985645933,14.354066985645932,0.33253588516746413,33.25358851674641,0.14354066985645933,14.354066985645932,0.01674641148325359,1.674641148325359,0.09090909090909091,9.090909090909092,0.03110047846889952,3.110047846889952,EU24,
Europawahl,95050,95050,572,116,126,91,22,47,22,,,,,,,0.20279720279720279,20.27972027972028,0.2202797202797203,22.02797202797203,0.1590909090909091,15.909090909090908,0.038461538461538464,3.8461538461538463,0.08216783216783216,8.216783216783217,0.038461538461538464,3.8461538461538463,EU24,
Europawahl,95051,95051,486,61,141,64,13,37,24,,,,,,,0.12551440329218108,12.551440329218108,0.29012345679012347,29.01234567901235,0.13168724279835392,13.168724279835391,0.026748971193415638,2.674897119341564,0.07613168724279835,7.613168724279835,0.04938271604938271,4.938271604938271,EU24,
